id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,minima_vector_cosine_dis_clus_min,novelty_1,novelty_2,novelty_m
1159,wear on feet,wear feet,"['wear', 'foot']",wear foot,Shoe,shoe,0.1434,1.14806,1.11889,0.99901,1.05112,1.00992,1.0654,1.1228354838680783,0.8915155352790205,0.687451771442706,0.7598138053541091,0.687451771442706,1,1,1.0
1159,to put stuff in,put stuff,['stuff'],stuff,Shoe,shoe,0.09572,1.00684,0.99932,1.06153,0.88234,1.12912,1.01583,0.7206789050594735,0.8777763878841732,0.7206789050594735,0.8176160354102492,0.5110797622542576,3,3,3.0
1159,to workout in,workout,['workout'],workout,Shoe,shoe,-0.11277,0.85628,0.8188,0.8336600000000001,0.96214,0.85576,0.86533,0.8562843524954614,0.8777763878841732,0.8562843524954614,0.8176160354102492,0.5110797622542576,1,1,1.0
1159,to use as a bug killer,use bug killer,"['bug', 'killer']",bug killer,Shoe,shoe,0.00311,0.90506,0.98642,1.01619,0.9306,0.93217,0.95409,1.096123893733707,1.080887067455703,0.7732719989335657,0.8176160354102492,0.7732719989335657,2,3,2.5
1159,to use as a decoration,use decoration,['decoration'],decoration,Shoe,shoe,0.07513,1.06171,0.92742,0.90422,1.07697,1.09134,1.01233,0.9423288951492111,0.9423288951492111,0.9423288951492111,0.8176160354102492,0.9423288951492111,3,4,3.5
1104,putting on your feet,putting feet,"['putting', 'foot']",putting foot,Shoe,shoe,0.09987,1.13939,1.01785,0.91837,1.00091,1.0467,1.02464,1.0860574858543584,0.839880814012327,0.8508359960174305,0.7598138053541091,0.5533833390137609,1,1,1.0
1104,hitting a bug,hitting bug,"['hitting', 'bug']",hitting bug,Shoe,shoe,0.1222,1.1814,1.0367,0.9808,1.02583,1.00179,1.0453,1.1814000764956485,1.080887067455703,0.7908077510602496,0.8176160354102492,0.7732719989335657,2,3,2.5
1104,dog toy,dog toy,"['dog', 'toy']",dog toy,Shoe,shoe,0.07596,1.02058,0.97744,1.04055,1.02751,1.0072,1.01466,1.0205773453795393,0.9294162537183923,0.7372322358469414,0.7992610595912468,0.7372322358469414,3,3,3.0
1093,killing a bug,killing bug,"['killing', 'bug']",killing bug,Shoe,shoe,0.10531,1.11177,0.98996,1.01648,0.98766,1.0458,1.03033,1.11176883483286,1.080887067455703,0.7989750791070409,0.8176160354102492,0.7989750791070409,2,3,2.5
1093,wearing on a foot,wearing foot,"['wearing', 'foot']",wearing foot,Shoe,shoe,0.09486,1.12419,1.07073,0.96751,0.96209,0.97832,1.02057,1.124193450022643,0.839880814012327,0.6948170997598389,0.6984391048908963,0.5533833390137609,1,1,1.0
1093,throwing over a power line,throwing power line,"['throwing', 'power', 'line']",throwing power line,Shoe,shoe,-0.03278,0.86147,0.9496,1.02721,0.91794,0.88109,0.92746,0.8614703080433447,0.8822510397311379,0.9556161725779669,0.8176160354102492,0.7466720951944885,4,3,3.5
1093,selling,selling,['selling'],selling,Shoe,shoe,-0.09216,0.84204,0.92941,0.89685,0.96769,0.79094,0.88539,0.8420417045405123,0.8777763878841732,0.8420417045405123,0.8176160354102492,0.5110797622542576,3,4,3.5
1093,throwing,throwing,['throwing'],throwing,Shoe,shoe,-0.08209,0.83038,0.88037,0.99284,1.00628,0.78348,0.89867,0.8303779751738019,0.8918839539137388,0.8303779751738019,0.8176160354102492,0.7466720951944885,2,3,2.5
1141,to wear on foot,wear foot,"['wear', 'foot']",wear foot,Shoe,shoe,0.09522,1.12284,1.07834,0.88637,1.00337,1.0188,1.02194,1.1228354838680783,0.8915155352790205,0.687451771442706,0.7598138053541091,0.687451771442706,1,1,1.0
1141,to use as a weight,use weight,['weight'],weight,Shoe,shoe,0.1207,1.13308,0.9333,1.0121,1.05099,1.09863,1.04562,0.8786885648835975,0.8777763878841732,0.8786885648835975,0.8176160354102492,0.5110797622542576,3,4,3.5
1141,to store things in,store things,['store'],store,Shoe,shoe,0.05042,0.97569,1.0087,0.89732,0.85326,1.14238,0.97547,0.6141040941847851,0.9005872873056617,0.6141040941847851,0.8176160354102492,0.5110797622542576,3,3,3.0
1141,to throw at someone,throw someone,['throw'],throw,Shoe,shoe,0.12704,1.00731,1.09786,1.06369,1.03538,1.07071,1.05499,0.7822481859732705,0.8777763878841732,0.7822481859732705,0.8176160354102492,0.7822481859732705,2,3,2.5
