id,response,response_nofill,response_processed,response_processed_phrase,item,item_nofill,SemDis_factor,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,ewm_vector_cosine_dis,ewm_vector_cosine_dis_clus_avg,minima_vector_cosine_dis,minima_vector_cosine_dis_clus_avg,minima_vector_cosine_dis_clus_min,novelty_1,novelty_2,novelty_m
1094,build a structure,build structure,"['build', 'structure']",build structure,Brick,brick,0.09817,1.04816,0.99066,1.0395,1.04503,1.11838,1.04835,1.0394982887308124,1.0372469237562743,0.8097873947848663,0.8336560186921436,0.8097873947848663,1,1,1.0
1094,throw and break a window,throw break window,"['throw', 'break', 'window']",throw break window,Brick,brick,-0.00879,0.81308,0.96334,0.98875,0.95989,0.8006,0.90513,0.9887545423635564,0.9626393373592633,0.9724574543219214,0.9686671323781939,0.8587477960100816,3,2,2.5
1094,use as a stepping stool,use stepping stool,"['stepping', 'stool']",stepping stool,Brick,brick,-0.02285,0.95635,0.88973,0.93905,0.91332,0.81483,0.90266,1.0547375148896507,0.9544326841003477,0.9036243733549637,0.8835372626018836,0.5419077539460998,3,3,3.0
1094,drop a brick over a small fire to snuff it out,drop brick small fire snuff,"['drop', 'brick', 'small', 'fire', 'snuff']",drop brick small fire snuff,Brick,brick,0.06749,0.66796,1.00688,1.05756,1.09136,1.21151,1.00705,1.0575577475431466,0.9299850634452304,0.957807668171558,0.9064594455596218,0.757689976474911,4,4,4.0
1094,as a hammer,hammer,['hammer'],hammer,Brick,brick,-0.10577,0.72563,0.84975,0.7923,0.97131,0.89504,0.84681,0.7922956799863126,0.9278774339931228,0.7922956799863126,0.9094595649234192,0.6801504045370088,3,4,3.5
1093,building,building,['building'],building,Brick,brick,-0.36378,0.60702,0.70089,0.54039,0.40187,0.40225,0.53048,0.5403921531828253,0.7165748531716406,0.5403921531828253,0.648030619375054,0.5403921531828253,1,1,1.0
1093,throwing,throwing,['throwing'],throwing,Brick,brick,-0.0513,0.76731,0.81881,0.93459,1.01815,0.84864,0.8775,0.9345896549481747,0.9620616593062498,0.9345896549481747,0.943105230172599,0.9345896549481747,3,2,2.5
1093,propping a door open,propping door open,"['propping', 'door', 'open']",propping door open,Brick,brick,0.03985,0.85863,0.963,0.96261,1.06453,1.14105,0.99796,0.9626142831156687,0.9918857830123807,0.8745961698044821,0.9388668481563219,0.8745961698044821,2,3,2.5
1093,paving in a sidewalk,paving sidewalk,"['paving', 'sidewalk']",paving sidewalk,Brick,brick,0.05103,1.13007,1.04253,0.88947,0.91213,1.13592,1.02202,0.8894676544612184,0.9278774339931228,0.7406735668931174,0.9094595649234192,0.6801504045370088,1,1,1.0
1093,engraving,engraving,['engraving'],engraving,Brick,brick,-0.06442,0.99669,0.81319,0.83854,0.99083,0.79655,0.88716,0.8385386991781756,0.9278774339931228,0.8385386991781756,0.9094595649234192,0.6801504045370088,3,3,3.0
1093,collecting,collecting,['collecting'],collecting,Brick,brick,0.03393,0.91825,1.0145,0.96537,1.05133,0.94646,0.97918,0.9653691679801801,0.9278774339931228,0.9653691679801801,0.9094595649234192,0.6801504045370088,5,4,4.5
1093,cook with charcoal bricks,cook charcoal bricks,"['cook', 'charcoal', 'brick']",cook charcoal brick,Brick,brick,-0.10474,0.83566,0.86116,0.86683,0.68971,0.74063,0.7988,0.8048766270083297,0.9299850634452304,0.9436118048818211,0.9064594455596218,0.757689976474911,4,4,4.0
1159,Build,build,['build'],build,Brick,brick,-0.16209,0.68043,0.81555,0.80979,0.70277,0.69889,0.74149,0.8097873947848663,0.8685851414597451,0.8097873947848663,0.8152416449353378,0.8097873947848663,2,1,1.5
1159,weapon,weapon,['weapon'],weapon,Brick,brick,0.01624,0.85011,0.96659,0.9662,1.03924,0.96281,0.95699,0.966195256660377,0.9278774339931228,0.966195256660377,0.9094595649234192,0.6801504045370088,3,3,3.0
1159,tool,tool,['tool'],tool,Brick,brick,-0.00474,0.90589,0.89268,0.9508,1.07559,0.85408,0.93581,0.9507993459869133,0.9278774339931228,0.9507993459869133,0.9094595649234192,0.6801504045370088,3,2,2.5
1159,decoration,decoration,['decoration'],decoration,Brick,brick,-0.121,0.854,0.8456,0.79746,0.904,0.65896,0.812,0.7974594128946735,0.9278774339931228,0.7974594128946735,0.9094595649234192,0.6801504045370088,4,3,3.5
1159,a way to communicate,way communicate,"['way', 'communicate']",way communicate,Brick,brick,0.00743,0.97536,0.93326,0.8709,0.97514,1.13914,0.97876,0.8708972128933681,0.9278774339931228,0.9590319369143889,0.9094595649234192,0.6801504045370088,5,5,5.0
1195,to break a window,break window,"['break', 'window']",break window,Brick,brick,0.04566,0.96992,0.9811,0.94302,0.99641,1.14205,1.0065,0.943015831199711,0.9626393373592633,0.9724574543219214,0.9686671323781939,0.8587477960100816,2,2,2.0
1195,to build a house,build house,"['build', 'house']",build house,Brick,brick,0.03335,0.93854,0.90931,0.97466,0.93696,1.13338,0.97857,0.974662910647955,0.9186846130207138,0.8097873947848663,0.7906265290201886,0.6907066441485309,1,1,1.0
1195,to fix something,fix something,['fix'],fix,Brick,brick,0.07633,1.00391,1.02345,1.0214,0.91939,1.10167,1.01396,0.9973786870354505,0.9973786870354505,0.9973786870354505,0.9973786870354505,0.9973786870354505,3,3,3.0
1195,to sit on,sit,['sit'],sit,Brick,brick,-0.0296,0.7834,0.99287,0.89576,1.071,0.82878,0.91436,0.8957553325995414,0.9544326841003477,0.8957553325995414,0.8835372626018836,0.5419077539460998,3,3,3.0
1195,as sandpaper,sandpaper,['sandpaper'],sandpaper,Brick,brick,-0.09983,0.78588,0.80447,0.78287,0.98977,0.95244,0.86309,0.7828700988552608,0.9278774339931228,0.7828700988552608,0.9094595649234192,0.6801504045370088,3,4,3.5
1195,to hit someone with,hit someone,['hit'],hit,Brick,brick,0.04898,0.97299,0.98604,0.95454,1.00842,1.11241,1.00688,0.8604780008649568,0.9278774339931228,0.8604780008649568,0.9094595649234192,0.6801504045370088,3,3,3.0
1141,to build foundation/wall,build foundation wall,"['build', 'foundation', 'wall']",build foundation wall,Brick,brick,-0.04695,0.79338,0.84843,0.97768,0.82603,0.82434,0.85397,0.9776842569789375,0.8685851414597451,0.8395952401846042,0.8152416449353378,0.8097873947848663,1,1,1.0
1141,to throw at something,throw something,['throw'],throw,Brick,brick,0.01352,0.93449,0.85396,0.93528,1.07218,1.07654,0.97449,0.9311960453956103,0.9299850634452304,0.9311960453956103,0.9064594455596218,0.757689976474911,3,2,2.5
1141,to use as weapon,use weapon,['weapon'],weapon,Brick,brick,0.0754,1.02496,0.92882,0.99053,1.10169,1.16228,1.04166,0.966195256660377,0.9278774339931228,0.966195256660377,0.9094595649234192,0.6801504045370088,3,2,2.5
1141,to prop up an item,prop item,"['prop', 'item']",prop item,Brick,brick,0.06695,1.06399,1.00692,0.9739,0.95715,1.09696,1.01978,0.9739031913487107,0.9762521356278623,0.975486055941719,0.9191224610557773,0.8154236218881461,2,3,2.5
1104,hiding a key,hiding key,"['hiding', 'key']",hiding key,Brick,brick,0.05432,1.01813,1.02033,0.93973,0.94576,1.14636,1.01406,0.9397271256379762,0.9278774339931228,0.9543771636093799,0.9094595649234192,0.6801504045370088,4,3,3.5
1104,building,building,['building'],building,Brick,brick,-0.36378,0.60702,0.70089,0.54039,0.40187,0.40225,0.53048,0.5403921531828253,0.7165748531716406,0.5403921531828253,0.648030619375054,0.5403921531828253,1,1,1.0
1104,throwing through a window,throwing window,"['throwing', 'window']",throwing window,Brick,brick,0.10573,1.02654,1.02775,1.03701,0.99374,1.19923,1.05685,1.0370079257581362,0.9620616593062498,0.9345896549481747,0.943105230172599,0.9345896549481747,3,2,2.5
1104,weighing something down,weighing something,['weighing'],weighing,Brick,brick,0.05944,1.00529,0.99196,0.984,0.93215,1.11694,1.00607,0.9105760581806385,0.9278774339931228,0.9105760581806385,0.9094595649234192,0.6801504045370088,3,3,3.0
1286,houses,houses,['house'],house,Brick,brick,-0.27023,0.69084,0.82263,0.6266,0.62176,0.43706,0.63978,0.6907066441485309,0.9186846130207138,0.6907066441485309,0.7906265290201886,0.6907066441485309,1,1,1.0
1286,throwing at people,throwing people,"['throwing', 'people']",throwing people,Brick,brick,0.07618,0.98414,0.94165,1.03234,0.99883,1.14837,1.02107,1.0323442662984188,0.9620616593062498,0.9601860374945376,0.943105230172599,0.9345896549481747,3,2,2.5
1286,wall,wall,['wall'],wall,Brick,brick,-0.37608,0.49978,0.51635,0.5833,0.37912,0.58773,0.51326,0.5833023077476949,0.7992241073826055,0.5833023077476949,0.7822490128415588,0.5833023077476949,1,1,1.0
1286,can prop stuff up,can prop stuff,"['prop', 'stuff']",prop stuff,Brick,brick,-0.0173,0.90141,1.00047,0.86127,0.91658,1.00466,0.93688,1.0095502629933504,0.9278774339931228,0.958519675467986,0.9094595649234192,0.6801504045370088,2,3,2.5
