id,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
1147,dog toy,dog toy,Shoe,shoe,1.02058,0.97744,1.04055,1.02751,1.0072,1.01466,0.07713
1094,to protect feet,protect feet,Shoe,shoe,1.0928,1.06307,1.12917,1.044,1.0359,1.07299,0.15274
1094,to smash bugs,smash bugs,Shoe,shoe,1.07895,1.0354,1.01492,1.0518399999999999,0.98276,1.03277,0.09993
1094,to walk in,walk,Shoe,shoe,0.75578,0.87792,0.87474,0.8063400000000001,0.84198,0.83135,-0.1438
1162,use it to walk,use walk,Shoe,shoe,0.96623,1.06118,0.98638,1.06984,1.10615,1.03796,0.10413
1162,use it as a blunt object,use blunt object,Shoe,shoe,0.85534,0.91432,0.9315599999999999,1.0235,0.88573,0.92209,-0.04843
1162,use the lace to tie something,use lace tie something,Shoe,shoe,1.06475,1.06233,1.06365,0.98005,0.97201,1.02856,0.10164
1102,running,running,Shoe,shoe,0.78952,0.93675,0.88544,0.93103,0.8347100000000001,0.87549,-0.10005
1102,hitting,hitting,Shoe,shoe,0.79081,0.91561,0.90842,0.98157,0.85334,0.88995,-0.08737
1102,kicking,kicking,Shoe,shoe,0.78039,0.98912,0.86784,0.95103,0.80687,0.87905,-0.0979
1102,tying,tying,Shoe,shoe,0.77429,0.7854,0.93988,0.85396,0.89122,0.84895,-0.12683
1102,phone prop,phone prop,Shoe,shoe,1.01142,0.99524,0.92642,1.07387,1.1078999999999999,1.02297,0.08614
1102,dog food bowl,dog food bowl,Shoe,shoe,0.78984,1.05948,1.01302,1.02326,0.90813,0.95875,-0.0027
1174,wear them,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1174,swat a fly,swat fly,Shoe,shoe,1.06895,1.05202,1.02823,0.97127,1.02175,1.02844,0.10411
1174,sell them,sell,Shoe,shoe,0.81673,0.91091,0.91828,0.8238099999999999,0.82829,0.8596,-0.1081
1180,wear,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1180,walk around,walk around,Shoe,shoe,1.00774,1.04515,0.98731,0.94297,1.01314,0.99926,0.0682
1180,make an outfit look good,make outfit look good,Shoe,shoe,1.16077,1.08598,1.01631,0.95178,1.0808,1.05913,0.15055
1180,kill a bug,kill bug,Shoe,shoe,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,0.11815
1180,run,run,Shoe,shoe,0.77577,0.93649,0.91852,1.02153,0.91864,0.91419,-0.05985
1180,clean,clean,Shoe,shoe,0.82826,0.89759,0.89411,1.01724,0.91319,0.91008,-0.06307
1193,to kill a bug,kill bug,Shoe,shoe,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,0.11815
1193,to walk in,walk,Shoe,shoe,0.75578,0.87792,0.87474,0.8063400000000001,0.84198,0.83135,-0.1438
1193,to hold keys,hold keys,Shoe,shoe,1.0052,1.02326,1.01594,0.98797,1.08888,1.02425,0.09605
1193,to change height,change height,Shoe,shoe,0.98478,0.97601,1.01167,0.97345,1.0673,1.00264,0.06842
1193,to warm up your feet,warm feet,Shoe,shoe,1.0143,1.08673,0.97445,1.08777,1.02603,1.03786,0.10222
1193,to repel water,repel water,Shoe,shoe,1.03887,1.02832,1.05452,1.05859,1.01995,1.04005,0.10735
1193,to use as a weight,use weight,Shoe,shoe,1.13308,0.9333,1.0121,1.05099,1.09863,1.04562,0.11983
1193,to protect feet from incoming dangers,protect feet incoming dangers,Shoe,shoe,1.04919,0.94679,0.99473,0.97777,1.12354,1.0184,0.09144
1209,running/walking,running walking,Shoe,shoe,0.99515,1.18515,0.93333,0.95233,1.03392,1.01998,0.09591
1209,killing bugs,killing bugs,Shoe,shoe,1.03451,1.05891,1.00923,1.053,1.01844,1.03482,0.10204
1209,throwing at people,throwing people,Shoe,shoe,0.99566,1.03179,0.98161,1.10974,1.03506,1.03077,0.08953
1209,I saw a guy drink out of one once,saw guy drink one,Shoe,shoe,0.9480999999999999,0.98249,0.93632,1.01081,1.10541,0.99663,0.05715
1123,walking,walking,Shoe,shoe,0.71429,0.88577,0.81115,0.79483,0.73985,0.78918,-0.19923
1123,running,running,Shoe,shoe,0.78952,0.93675,0.88544,0.93103,0.8347100000000001,0.87549,-0.10005
1123,fashion,fashion,Shoe,shoe,0.70997,0.87638,0.73796,0.75035,0.6817500000000001,0.75128,-0.24324
1123,warmth,warmth,Shoe,shoe,0.8717900000000001,1.02732,0.95437,1.07441,0.98821,0.98322,0.02778
1123,protection,protection,Shoe,shoe,0.95543,1.03424,1.04575,0.97823,0.93825,0.99038,0.04847
1123,dancing,dancing,Shoe,shoe,0.76135,0.91958,0.87475,0.95604,0.8665700000000001,0.87566,-0.10296
1228,wear on on feet,wear feet,Shoe,shoe,1.14806,1.11889,0.99901,1.05112,1.00992,1.0654,0.14582
1228,squish a bug,squish bug,Shoe,shoe,1.11415,1.03279,0.95972,0.99104,0.9785200000000001,1.01524,0.08622
1228,float down river,float river,Shoe,shoe,1.03526,0.91886,0.99281,0.96917,1.01196,0.98561,0.0472
1195,to throw,throw,Shoe,shoe,0.78225,0.8730100000000001,0.96122,1.01533,0.77594,0.88155,-0.10515
1195,to run in,run,Shoe,shoe,0.77577,0.93649,0.91852,1.02153,0.91864,0.91419,-0.05985
1195,to make mulch,make mulch,Shoe,shoe,1.0247,1.02123,1.0434,0.89351,0.95481,0.98753,0.05708
1195,to show off in,show,Shoe,shoe,0.80955,0.92152,0.9372,1.06473,0.88341,0.92328,-0.0532
1195,to sell,sell,Shoe,shoe,0.81673,0.91091,0.91828,0.8238099999999999,0.82829,0.8596,-0.1081
1192,wear it,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1192,kill insects,kill insects,Shoe,shoe,0.99377,1.08233,0.98069,1.01969,1.08813,1.03292,0.10423
1087,make puppets out of it,make puppets,Shoe,shoe,0.99711,0.95044,1.07374,1.01638,0.89906,0.98735,0.03949
1087,put on feet,put feet,Shoe,shoe,1.11525,1.00085,0.92602,1.12212,1.05793,1.04443,0.11056
1087,hold liquid in them,hold liquid,Shoe,shoe,1.00632,0.97836,1.0193699999999999,0.93438,1.0548,0.99865,0.06813
1087,give them to dog as chew toy,give dog chew toy,Shoe,shoe,1.08552,1.05707,0.97832,1.10941,0.9809,1.04224,0.10639
1087,fly killer,fly killer,Shoe,shoe,0.93341,1.06355,0.94415,1.06656,1.01799,1.00513,0.06
1133,wear on foot,wear foot,Shoe,shoe,1.12284,1.07834,0.88637,1.00337,1.0188,1.02194,0.09605
1133,tie laces and hang on something,tie laces hang something,Shoe,shoe,1.19412,0.99671,0.95202,1.00584,0.95708,1.02115,0.09402
1133,use as decoration,use decoration,Shoe,shoe,1.06171,0.92742,0.90422,1.07697,1.09134,1.01233,0.07305
1133,hide something inside,hide something inside,Shoe,shoe,0.74646,0.97833,0.94869,0.96921,0.86598,0.90173,-0.07195
1133,decorate the outside with paint,decorate outside paint,Shoe,shoe,0.6974899999999999,0.84975,1.00154,1.0212,0.90953,0.8959,-0.0881
1133,kill a bug,kill bug,Shoe,shoe,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,0.11815
1230,wear it,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1230,provide warmth,provide warmth,Shoe,shoe,1.12467,0.96748,0.98084,1.10614,1.1394,1.06371,0.1381
1230,use it as a cup,use cup,Shoe,shoe,1.0329,1.04207,0.95505,0.90063,1.08862,1.00385,0.08183
1230,use it as a flower pot,use flower pot,Shoe,shoe,0.83754,1.02373,1.01345,0.98253,0.93439,0.95833,0.00321
1230,use the rubber for woodchips,use rubber woodchips,Shoe,shoe,0.85392,1.00038,0.9212899999999999,0.81724,1.07382,0.93333,-0.0053
1230,use the laces as rope,use laces rope,Shoe,shoe,0.7325900000000001,0.90333,0.99091,0.95444,1.04773,0.9258,-0.03722
1230,tripwire with laces tied together,tripwire laces tied together,Shoe,shoe,0.9363,1.05569,0.94177,0.8451,1.07028,0.96983,0.04127
1129,wear on your feet,wear feet,Shoe,shoe,1.14806,1.11889,0.99901,1.05112,1.00992,1.0654,0.14582
1129,kill a bug,kill bug,Shoe,shoe,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,0.11815
1163,to wear,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1163,to dance,dance,Shoe,shoe,0.76349,0.88018,0.84325,1.03149,0.8225,0.86818,-0.12206
1163,to walk,walk,Shoe,shoe,0.75578,0.87792,0.87474,0.8063400000000001,0.84198,0.83135,-0.1438
1194,wear it,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1194,use it to break open a window,use break open window,Shoe,shoe,0.95564,0.99427,0.99827,0.92678,1.09225,0.99344,0.06191
1194,kill a bug,kill bug,Shoe,shoe,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,0.11815
1194,fill it up with things,fill things,Shoe,shoe,1.03249,1.02542,0.93283,0.87343,1.15941,1.00472,0.08773
1194,tie them onto something with the,tie onto something,Shoe,shoe,0.89936,0.92615,0.97824,1.05575,0.81947,0.93579,-0.03506
1226,To wear on the feet,to wear feet,Shoe,shoe,0.7323999999999999,0.90025,0.97826,0.97111,0.86538,0.88948,-0.08957
1226,as a projectile,projectile,Shoe,shoe,0.86653,0.88673,0.88517,1.07668,0.887,0.92042,-0.05591
1226,to use the laces as a belt,use laces belt,Shoe,shoe,0.7843,0.9571,0.91149,0.92313,1.07204,0.92961,-0.02485
1226,to use as a doorstop,use doorstop,Shoe,shoe,0.99057,0.97785,0.97247,1.04478,0.87464,0.97206,0.01756
1226,to use as a house for pet mice,use house pet mice,Shoe,shoe,0.99622,0.99677,0.96497,0.87827,1.08685,0.98462,0.05786
1226,to use as an air freshener,use air freshener,Shoe,shoe,0.92383,0.92569,0.94701,1.02643,1.05283,0.97516,0.02513
1226,to use as,use,Shoe,shoe,0.85644,0.91185,1.00675,0.97825,0.87434,0.92553,-0.04012
1121,protect feet,protect feet,Shoe,shoe,1.0928,1.06307,1.12917,1.044,1.0359,1.07299,0.15274
1121,squash bug,squash bug,Shoe,shoe,1.08958,1.0946,0.9184,1.01489,0.98462,1.02042,0.09064
1121,hit someone,hit someone,Shoe,shoe,1.0283,1.0945,1.01055,1.06224,1.03336,1.04579,0.11553
1121,resell to profit,resell profit,Shoe,shoe,0.94865,1.03806,0.93572,0.94393,0.95137,0.96355,0.0196
1121,match with outfit,match outfit,Shoe,shoe,1.05883,1.08177,1.02552,1.07929,1.04842,1.05877,0.13122
1118,to protect feet,protect feet,Shoe,shoe,1.0928,1.06307,1.12917,1.044,1.0359,1.07299,0.15274
1118,to hang on a telephone line,hang telephone line,Shoe,shoe,0.90303,0.95253,0.96897,0.95455,0.85914,0.92764,-0.03253
1118,for walking/running,walking running,Shoe,shoe,0.99515,1.18515,0.93333,0.95233,1.03392,1.01998,0.09591
1373,paper weight,paper weight,Shoe,shoe,1.12113,0.98377,1.00135,1.09706,1.15706,1.07207,0.15003
1373,weapon,weapon,Shoe,shoe,0.7456400000000001,0.91075,0.93514,1.02918,0.8838,0.9009,-0.08003
1373,wear,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1373,pot a plant inside,pot plant inside,Shoe,shoe,0.84846,0.89102,0.89924,1.07708,0.9057,0.9243,-0.05132
1373,symbol,symbol,Shoe,shoe,0.90463,0.87074,0.97085,0.9919,0.92213,0.93205,-0.03059
1533,to wear,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1533,to hold open a door,hold open door,Shoe,shoe,0.96863,0.9614199999999999,0.94795,0.9781,0.8728400000000001,0.94579,-0.0091
1533,to kill a spider,kill spider,Shoe,shoe,1.1168,1.07144,0.97461,0.9817400000000001,0.96087,1.02109,0.09468
1533,to display,display,Shoe,shoe,0.93468,0.87383,0.99419,0.94084,0.81226,0.91116,-0.05324
1488,put on feet for protection,put feet protection,Shoe,shoe,1.04078,0.92945,1.02784,1.07208,0.88013,0.99006,0.03804
1488,use as container for things,use container things,Shoe,shoe,0.94502,0.91712,1.04691,0.97799,0.88025,0.95346,-0.00169
1488,use as part of art project,use part art project,Shoe,shoe,1.05299,1.03409,0.94617,1.04519,1.09844,1.03538,0.10663
1488,drink out of would have to be a VERY clean shoe,drink very clean shoe,Shoe,shoe,0.96683,1.042,1.02902,1.18356,1.13919,1.07212,0.13489
1488,though,though,Shoe,shoe,0.75537,0.9454,0.93884,0.9991,0.91268,0.91028,-0.06329
1488,h,,Shoe,shoe,NA,NA,NA,NA,NA,NaN,NA
1460,protect feet,protect feet,Shoe,shoe,1.0928,1.06307,1.12917,1.044,1.0359,1.07299,0.15274
1460,style/showing off,style showing,Shoe,shoe,1.11596,1.09567,0.97039,1.08053,1.14167,1.08084,0.16424
1460,killing bugs,killing bugs,Shoe,shoe,1.03451,1.05891,1.00923,1.053,1.01844,1.03482,0.10204
1460,selfdefense/weapon,selfdefense weapon,Shoe,shoe,0.7456400000000001,0.91075,0.93514,1.02918,0.8838,0.9009,-0.08003
1460,gain height,gain height,Shoe,shoe,0.95687,0.9562,1.04011,1.07514,1.07829,1.02132,0.07945
1503,protect feet,protect feet,Shoe,shoe,1.0928,1.06307,1.12917,1.044,1.0359,1.07299,0.15274
1503,throw at something,throw something,Shoe,shoe,1.0073,1.05165,1.04426,1.013,1.05294,1.03383,0.10465
1503,chewtoy for a dog,chewtoy dog,Shoe,shoe,0.66395,0.85715,0.78403,0.94958,0.7872399999999999,0.80839,-0.19286
1503,contain liquid,contain liquid,Shoe,shoe,0.98177,0.99394,1.06843,1.02163,1.16346,1.04585,0.11972
1603,protection,protection,Shoe,shoe,0.95543,1.03424,1.04575,0.97823,0.93825,0.99038,0.04847
1603,bug killer,bug killer,Shoe,shoe,1.09612,0.99034,0.98608,1.06726,1.06103,1.04017,0.10986
1603,foot warmer,foot warmer,Shoe,shoe,0.98369,1.10796,0.8824,1.06048,0.97787,1.00248,0.05939
1603,keeps foot dry,keeps foot dry,Shoe,shoe,0.81398,0.96769,0.94117,1.03733,0.85023,0.92208,-0.05176
1328,to put on your feet,put feet,Shoe,shoe,1.11525,1.00085,0.92602,1.12212,1.05793,1.04443,0.11056
1328,to use as self defense,use self defense,Shoe,shoe,0.90741,0.93836,0.97885,1.1005,0.87388,0.9598,-0.00782
1328,to kill a bug,kill bug,Shoe,shoe,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,0.11815
1328,to kick a ball,kick ball,Shoe,shoe,1.06595,1.08141,1.03042,0.94661,1.14987,1.05485,0.14378
1328,to walk,walk,Shoe,shoe,0.75578,0.87792,0.87474,0.8063400000000001,0.84198,0.83135,-0.1438
1328,to run,run,Shoe,shoe,0.77577,0.93649,0.91852,1.02153,0.91864,0.91419,-0.05985
1472,to wear,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1472,to tear,tear,Shoe,shoe,0.80474,0.9924,0.88252,0.93912,0.88212,0.90018,-0.06715
1472,to run,run,Shoe,shoe,0.77577,0.93649,0.91852,1.02153,0.91864,0.91419,-0.05985
1472,to throw,throw,Shoe,shoe,0.78225,0.8730100000000001,0.96122,1.01533,0.77594,0.88155,-0.10515
1472,to stop a leak,stop leak,Shoe,shoe,1.02736,0.92853,0.93472,0.99807,1.06274,0.99028,0.05163
1472,to kick,kick,Shoe,shoe,0.79396,0.92154,0.87954,0.96328,0.8607,0.8838,-0.09243
1614,wearing it,wearing,Shoe,shoe,0.69482,0.8334699999999999,0.81455,0.73725,0.6466700000000001,0.74535,-0.25212
1614,turning it into a mouse home,turning mouse home,Shoe,shoe,0.93876,1.03508,0.98834,1.09688,0.89059,0.98993,0.03351
1320,put on my feet,put feet,Shoe,shoe,1.11525,1.00085,0.92602,1.12212,1.05793,1.04443,0.11056
1320,gloves,gloves,Shoe,shoe,0.6313,0.71523,0.6659900000000001,0.75956,0.6340600000000001,0.68123,-0.33847
1320,storage,storage,Shoe,shoe,0.86598,0.9121,0.93363,1.04019,0.84348,0.91908,-0.05483
1320,a hat,hat,Shoe,shoe,0.64984,0.8257099999999999,0.7320800000000001,0.73441,0.68177,0.72476,-0.27787
1320,house for a small animal,house small animal,Shoe,shoe,0.9015,1.01492,0.91549,0.88767,0.90973,0.92586,-0.02472
1320,a cup,cup,Shoe,shoe,0.7934,0.90615,0.94879,0.92093,0.95146,0.90415,-0.06064
1320,spoon,spoon,Shoe,shoe,0.77898,0.92919,0.8523499999999999,0.87471,0.92461,0.87197,-0.09612
1320,shovel,shovel,Shoe,shoe,0.71156,0.77546,0.79129,0.89303,0.79457,0.79318,-0.20509
1463,foot protection,foot protection,Shoe,shoe,0.97783,0.89697,0.98016,1.06445,1.07594,0.99907,0.053
1463,weapon like a chancla,weapon like chancla,Shoe,shoe,1.10061,1.01623,1.03283,0.99488,1.08042,1.04499,0.12454
1463,stomp dirt,stomp dirt,Shoe,shoe,1.00411,0.97555,0.94594,1.06065,0.94771,0.98679,0.03703
1463,dig,dig,Shoe,shoe,0.85743,0.9645900000000001,0.90557,0.91398,0.92626,0.91357,-0.04499
1463,protect hands,protect hands,Shoe,shoe,1.09202,0.99045,0.89889,1.09481,1.10942,1.03712,0.10492
1463,dress u,dress,Shoe,shoe,0.5853900000000001,0.75955,0.72783,0.78193,0.68099,0.70714,-0.30869
1442,wear,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1442,take the laces out of and use to tie things,take laces use tie things,Shoe,shoe,0.72499,0.88095,0.92889,1.0027,1.07605,0.92272,-0.04571
1442,tie to a tree,tie tree,Shoe,shoe,1.07636,0.99088,0.97605,1.05491,0.94651,1.00894,0.06821
1442,throw,throw,Shoe,shoe,0.78225,0.8730100000000001,0.96122,1.01533,0.77594,0.88155,-0.10515
1442,fill with dirt,fill dirt,Shoe,shoe,0.97231,0.9801,0.97619,0.9074,0.99416,0.96603000000000006,0.02754
1442,sell,sell,Shoe,shoe,0.81673,0.91091,0.91828,0.8238099999999999,0.82829,0.8596,-0.1081
1442,spray paint,spray paint,Shoe,shoe,1.01892,1.06006,0.99497,1.01182,1.07224,1.0316,0.1035
1442,wash,wash,Shoe,shoe,0.80923,0.86913,0.89873,1.01059,0.83934,0.8854,-0.096560000000000007
1413,wear on your feet,wear feet,Shoe,shoe,1.14806,1.11889,0.99901,1.05112,1.00992,1.0654,0.14582
1413,store objects,store objects,Shoe,shoe,1.01156,0.9113,0.88056,1.04334,1.11522,0.9924,0.05035
1413,kill a bug,kill bug,Shoe,shoe,1.08636,1.09093,0.95887,0.9726,1.07658,1.03707,0.11815
1413,throw at something,throw something,Shoe,shoe,1.0073,1.05165,1.04426,1.013,1.05294,1.03383,0.10465
1413,prop up an object,prop object,Shoe,shoe,1.08178,0.97229,1.00033,0.96104,0.95789,0.99467,0.06055
1507,covering your feet,covering feet,Shoe,shoe,0.99141,1.13833,0.9591,1.07676,1.02705,1.03853,0.10435
1507,hiding something,hiding something,Shoe,shoe,0.98818,1.05199,1.00325,0.93896,1.0790899999999999,1.01229,0.08602
1507,throwing it at someone,throwing someone,Shoe,shoe,0.98463,1.00521,1.02011,1.04001,1.05955,1.0219,0.08551
1507,making noise,making noise,Shoe,shoe,1.056,0.90879,1.00638,0.96572,1.09943,1.00726,0.07768
1563,to put on your feet,put feet,Shoe,shoe,1.11525,1.00085,0.92602,1.12212,1.05793,1.04443,0.11056
1563,to hold a door open,hold door open,Shoe,shoe,0.96863,0.9614199999999999,0.94795,0.9781,0.8728400000000001,0.94579,-0.0091
1563,to grow plants in,grow plants,Shoe,shoe,1.04333,1.08246,0.99531,0.99613,1.03631,1.03071,0.1044
1563,to use as a bottle opener,use bottle opener,Shoe,shoe,0.87737,0.90325,1.03536,0.94248,0.97719,0.94713,-0.00585
1563,to decorate a room,decorate room,Shoe,shoe,0.93025,1.00995,0.9418,1.00322,1.01397,0.97984,0.0341
1622,throwing object,throwing object,Shoe,shoe,0.976,0.94171,1.105,0.95492,1.08173,1.01187,0.08077
1622,doorstop,doorstop,Shoe,shoe,0.74129,0.81855,0.75447,0.95414,0.96356,0.8464,-0.13819
1622,to wear,wear,Shoe,shoe,0.68745,0.77508,0.78195,0.69537,0.62961,0.71389,-0.28844
1622,paperweight,paperweight,Shoe,shoe,0.78188,0.73614,0.7821400000000001,1.00119,0.96689,0.85365,-0.13409
1622,measurement device,measurement device,Shoe,shoe,1.01501,1.03701,1.00448,0.92258,1.11841,1.0195,0.09871
1622,recycle,recycle,Shoe,shoe,0.87825,0.8794,0.93306,0.95965,0.92219,0.91451,-0.04966
1622,art,art,Shoe,shoe,0.8437399999999999,0.97413,0.90039,0.99875,0.8674,0.91688,-0.05202
1622,running,running,Shoe,shoe,0.78952,0.93675,0.88544,0.93103,0.8347100000000001,0.87549,-0.10005
1622,style,style,Shoe,shoe,0.77309,0.88167,0.87182,0.96347,0.80577,0.85916,-0.12626
1547,protects foot,protects foot,Shoe,shoe,0.96395,1.02434,1.00427,1.0649,0.9954,1.01057,0.06645
1547,throwing,throwing,Shoe,shoe,0.83038,0.88037,0.99284,1.00628,0.78348,0.89867,-0.08076
